,venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
1717,5,2,1,4,8.135823631840159,10.272786318386114,36
1718,5,2,1,4,5.459130022215295,8.686663834470147,49
1719,7,1,2,5,8.14408203974764,10.040781787689614,42
1720,7,1,2,5,8.124269642471113,9.911365146577241,43
1721,7,1,2,5,5.409939882725881,10.304595038849504,54
1722,7,1,2,5,5.409939882725881,5.156609718165699,37
1723,7,2,5,2,7.991069701529972,7.712277488146666,52
1724,7,2,5,2,10.645037879865543,10.354881366385984,30
1725,7,2,5,2,10.46778726311536,15.447022799558894,52
1726,7,2,5,2,7.768481445839112,5.092141433172909,24
1727,23,1,8,3,5.4140268917355945,9.862374806154426,57
1728,23,1,8,3,8.120744674072352,10.066701153500336,60
1729,23,1,8,3,10.723509198174966,10.052087997955894,40
1730,23,1,8,3,13.052500102487445,7.442419057664669,21
1731,23,2,3,8,10.771236816673124,5.150363402037705,48
1732,23,2,3,8,5.433617844253738,9.402899352330751,67
1733,23,2,3,8,10.80591846043566,12.659948956422365,55
1734,4,1,6,7,7.900800922352649,10.417624503429714,32
1735,4,1,6,7,13.230569626363444,10.042715777535495,36
1736,4,1,6,7,7.950351762050286,10.417624503429714,36
1737,4,1,6,7,7.977402501845479,5.1773748719109145,31
1738,4,2,7,6,13.321519209388113,7.716675111678362,26
1739,4,2,7,6,8.024018315781317,10.005857395814534,31
1740,4,2,7,6,10.731140458905092,12.611162441955646,42
1741,4,2,7,6,5.373640123678657,4.858158077121002,26
1742,0,1,0,1,13.525935573897135,7.383795517192272,33
1743,0,1,0,1,5.412178206260957,9.884298165026571,50
1744,0,1,0,1,8.032314261234713,2.2380461031287955,6
1745,0,2,1,0,10.787917222569833,7.738490173604365,65
1746,0,2,1,0,13.131558121531356,10.328315708515316,36
1747,21,1,3,5,8.049426201460577,10.015842422559864,43
1748,21,1,3,5,5.345275684620779,7.28155784187722,47
1749,21,1,3,5,13.439386916015248,11.85469151329712,58
1750,21,1,3,5,10.544790954722473,4.854354631472412,22
1751,21,2,5,3,5.4193608697212845,7.586024562638864,42
1752,21,2,5,3,13.091904731524107,7.314123504973173,32
1753,21,2,5,3,15.493308622321994,10.031010259543637,53
1754,21,2,5,3,7.466991635963937,4.971127346605728,14
1755,23,1,4,8,13.333671969923484,5.150363402037705,32
1756,23,1,4,8,12.855667445325615,5.935809453809933,48
1757,23,1,4,8,9.469488778701255,12.403190956895747,12
1758,23,1,4,8,3.19228861256812,2.2787536009528293,5
1759,23,2,8,4,10.814811745786633,9.286482675731502,87
1760,23,2,8,4,5.400784854051037,4.508179448873523,11
1761,8,1,9,6,10.771668688561022,10.260699062980027,39
1762,8,1,9,6,15.836611838100556,10.338889134644658,39
1763,8,1,9,6,7.7159050316224915,10.357230417919107,34
1764,8,1,9,6,7.557040174541321,5.1997222749100445,24
1765,8,2,6,9,5.34487150173269,10.082351110757157,56
1766,8,2,6,9,10.740166435712263,9.27801861574608,28
1767,8,2,6,9,10.615672410330307,11.776329169535675,42
1768,8,2,6,9,5.220377476350731,5.037386652582377,12
1769,21,1,3,1,8.049426201460577,9.430121783898583,30
1770,21,1,3,1,5.41595774588099,12.122344268155365,95
1771,21,1,3,1,5.41595774588099,9.636120476687863,84
1772,21,1,3,1,8.096293259295553,4.7720722091849295,23
1773,21,2,1,3,10.867098468617456,7.586024562638864,34
1774,21,2,1,3,10.061150799791235,7.314123504973173,54
1775,21,2,1,3,11.559773047729944,9.850681947544704,33
1776,7,1,2,8,8.14408203974764,7.731288377713325,41
1777,7,1,2,8,8.083653091847676,10.16778278630057,37
1778,7,1,2,8,10.789483242302687,10.152694115506346,49
1779,7,1,2,8,5.365418716885199,5.2104790426452485,25
1780,7,2,8,2,7.638628208957712,7.6827067586792674,40
1781,7,2,8,2,7.6057376164097,7.734745311412227,35
1782,7,2,8,2,10.7448233124439,12.850425703932435,47
1783,7,2,8,2,7.9943770257389675,5.116720619321484,19
1784,8,1,9,0,10.508155054164932,10.248433775443617,29
1785,8,1,9,0,7.870454706567836,10.272753679124236,39
1786,8,1,9,0,10.58261655427657,12.868385301615207,34
1787,8,1,9,0,7.597805719544496,7.7307642738677504,16
1788,8,2,0,9,8.012619010703594,10.07908572332939,44
1789,8,2,0,9,8.136454075861746,12.618161822122168,48
1790,8,2,0,9,8.05213319016171,11.517135242919275,27
1791,4,1,7,4,10.806839861401405,4.9952006828235325,26
1792,4,1,7,4,8.15697283600032,12.528805125716355,40
1793,4,1,7,4,5.446855470888503,12.340518800247034,52
1794,4,1,7,4,10.707298951840995,7.687325588877612,15
1795,4,2,4,7,5.427641881867149,10.417624503429714,52
1796,4,2,4,7,5.427641881867149,13.004211808101466,74
1797,4,2,4,7,5.427641881867149,4.888841947657399,8
1798,21,1,6,3,5.345924337355957,7.5714114070944225,58
1799,21,1,6,3,5.345924337355957,7.343447589924883,49
1800,21,1,6,3,10.71213429796801,9.836068792000262,72
1801,21,1,6,3,5.394616261255681,7.420407180047195,19
1802,21,2,3,6,10.771236816673124,9.968449149601616,45
1803,21,2,3,6,10.612140238106551,10.26887820854632,41
1804,21,2,3,6,17.494880872045712,15.125957292610678,18
1805,2,1,5,9,7.654889316628831,5.0075770983043375,33
1806,0,1,2,1,13.5287651272593,7.668193647569798,10
1807,0,1,2,1,5.424932246948714,10.000202218098934,25
1808,0,1,2,1,13.402324295016973,12.484439600484095,54
1809,0,1,2,1,5.349376616917137,4.978070901974212,26
1810,0,2,1,2,8.185857231241869,5.115680392520206,44
1811,0,2,1,2,8.140371259590884,10.384452095853382,44
1812,0,2,1,2,5.408782494404143,7.6632632827996146,41
1813,3,1,0,7,10.723582129698867,9.364133924978807,46
1814,3,1,0,7,8.123141325256231,9.153776059541872,54
1815,3,1,0,7,10.643046492640666,9.963877673579589,54
1816,3,1,0,7,7.864030100659809,7.340628383181688,21
1817,3,2,7,0,8.012638770037817,10.25562761277026,54
1818,3,2,7,0,10.812111270811704,10.272753679124236,40
1819,3,2,7,0,10.75490984427394,12.844459338364466,52
1820,3,2,7,0,5.3262907902948475,5.1363717234923225,32
1821,4,1,1,2,8.153735221148862,7.712277488146666,44
1822,4,1,1,2,8.15292117314688,7.784799743560555,42
1823,4,1,1,2,8.014889993890291,12.85042570393243,62
1824,4,1,1,2,5.412830002562326,5.092141433172909,27
1825,4,2,2,1,10.828927401392054,7.5897942099815525,25
1826,4,2,2,1,8.140722158392272,9.872716292476754,47
1827,4,2,2,1,8.121457787765813,12.611925526106276,78
1828,4,2,2,1,5.39636326668434,5.056470339562455,27
1829,4,2,2,1,18.71272046078501,12.951650609485853,153
1830,4,1,0,7,5.323557340068197,12.698561614800742,71
1831,4,1,0,7,10.583361387643537,10.417624503429714,53
1832,4,1,0,7,5.112081924780299,7.803470717866343,23
1833,4,2,7,0,5.205661702658265,10.22922906999585,62
1834,4,2,7,0,10.531952492953113,10.319595999461956,37
1835,4,2,7,0,13.347313884088125,12.850020163145686,38
1836,4,2,7,0,5.2604434809524925,5.120494961393485,11
1837,7,1,1,7,5.422146455962125,10.269527866880317,68
1838,7,1,1,7,8.153735221148862,15.292277818592824,50
1839,7,1,1,7,13.469158459945412,12.856115171552071,44
1840,7,1,1,7,5.40796844640216,5.068786776645188,23
1841,7,2,7,1,10.589153919490878,10.089481292599958,52
1842,7,2,7,1,13.483263626295171,7.354569776040329,35
1843,7,2,7,1,12.692739652070506,9.96629308404767,38
1844,7,2,7,1,4.911051020328126,5.055768103925418,17
1845,7,2,7,1,8.00213148967546,9.977874956597487,86
1846,7,1,2,1,5.413299764081252,9.832953595396138,121
1847,7,1,2,1,8.138394285162724,9.966293084047672,67
1848,7,1,2,1,13.52331650872568,5.03371318867454,17
1849,7,2,1,2,10.880462430175436,7.712277488146666,47
1850,7,2,1,2,15.5774155421495,10.354881366385984,42
1851,7,2,1,2,7.48717006225734,10.303883040454304,41
1852,7,2,1,2,7.447661520973666,5.04208700102458,17
1853,7,2,1,2,10.642640690934392,12.459422011126039,109
1854,7,1,2,7,10.768737589543393,10.077174423431726,83
1855,7,1,2,7,15.676033696134178,7.799083867618227,21
1856,7,1,2,7,7.2167799748372765,5.240249631518799,8
1857,7,2,7,2,5.161903800636106,10.330325584858759,53
1858,7,2,7,2,13.216548372952184,12.900480136080766,35
1859,7,2,7,2,5.3262907902948475,10.333453769921704,27
1860,3,1,0,5,16.163878204622396,12.77722908112475,46
1861,3,1,0,5,15.523595414791375,10.245481334311046,51
1862,3,2,5,0,5.4184338800803244,9.901251655405432,48
1863,3,2,5,0,10.783521080878026,9.965374284435633,52
1864,4,1,9,7,13.013859883910598,10.413237653181598,30
1865,4,1,9,7,7.896730530328718,10.031416932871053,40
1866,4,1,9,7,13.016849507467013,12.999824957853356,46
1867,4,1,9,7,5.195559275611898,5.194492140958125,13
1868,4,2,7,9,13.228241623052915,9.982348000018616,27
1869,4,2,7,9,8.027819378498675,12.547700538225731,37
1870,4,2,7,9,10.436827066553759,12.523927243965193,27
1871,4,2,7,9,9.673345496074656,5.090487311185466,10
1872,5,1,4,3,5.428463631368522,7.8235105362363315,57
1873,5,1,4,3,10.731504092746775,7.58972840091305,38
1874,5,1,4,3,8.043890699140064,12.429332130383887,69
1875,5,1,4,3,7.851305262222826,5.199228440400665,27
1876,5,2,3,4,10.697786212441507,10.083856065849398,45
1877,5,2,3,4,13.285136072316241,12.345481253683682,44
1878,5,2,3,4,10.524587568634184,12.469462339447707,54
1879,5,2,3,4,7.403485930067452,4.9865119753620215,17
1880,24,1,2,6,10.83752757315397,10.13636006886316,44
1881,24,1,2,6,8.099133320079106,11.224980935055921,49
1882,24,1,2,6,13.46976761729523,9.74022086919248,58
1883,24,1,2,6,5.353109952232588,7.323101257225102,42
1884,24,2,6,2,7.9325334354806625,7.712277488146666,45
1885,24,2,6,2,13.33183146090594,12.949390503750779,49
1886,24,2,6,2,15.301858341579699,8.935891305520908,25
1887,0,1,1,5,7.851075600751374,9.471973276533149,46
1888,0,1,1,5,10.834162410522463,11.95052548635926,39
1889,0,1,1,5,10.544304774356043,11.937813520843124,44
1890,0,1,1,5,7.845745425358434,4.259593878885949,28
1891,0,2,5,1,8.10862996010884,7.540477510183996,46
1892,0,2,5,1,13.344713942663086,7.6644705928309955,32
1893,0,2,5,1,9.995461660075986,15.204948103014992,50
1894,0,2,5,1,7.232370275628963,5.224507164727077,9
1895,25,1,9,3,10.590585483947843,7.5971684490727025,38
1896,25,1,9,3,5.2649877310878255,10.108411031599779,48
1897,25,1,9,3,10.435806629121494,7.476425827058012,41
1898,25,1,9,3,10.572793127155462,7.549777529444912,39
1899,25,2,3,9,10.677944086167678,10.065279977401367,19
1900,25,2,3,9,8.020660627162853,4.925208921412004,53
1901,25,2,3,9,15.59588689429652,10.065279977401367,51
1902,25,2,3,9,7.8008181087145845,4.9205563608346035,21
1903,5,1,4,0,8.023959853194096,10.297609533067597,37
1904,5,1,4,0,10.603544642537166,7.767339611722366,44
1905,5,1,4,0,7.93952835773162,12.907039278563616,60
1906,5,1,4,0,7.746942920814383,5.0893751608161,23
1907,5,2,0,4,16.1638782046224,7.372118248960335,27
1908,5,2,0,4,8.020704239838151,7.603849122892248,50
1909,5,2,0,4,7.823952081370963,12.46946233944771,55
1910,5,2,0,4,5.153744762033779,5.018388393383748,10
1911,24,1,6,7,10.667189485349812,10.413237653181598,45
1912,24,1,6,7,8.054129109648226,10.422333158016126,35
1913,24,1,6,7,7.988796799504797,10.4132376531816,43
1914,24,1,6,7,15.520794607613807,7.781079445629881,15
1915,24,2,7,6,10.548508931813876,7.578852866957503,29
1916,24,2,7,6,8.167841215042241,11.910391708172831,31
1917,24,2,7,6,8.16866608610105,12.26176473027741,58
1918,24,2,7,6,8.055469443374886,5.13952017312724,24
1919,0,1,0,1,5.4352389885960655,10.366533524051755,60
1920,0,1,0,1,8.091337190608897,10.07101077326495,55
1921,0,1,0,1,18.671305635355093,10.366533524051755,35
1922,0,1,0,1,10.390909209669069,5.173885240368792,15
1923,0,2,1,0,13.48827475039249,7.7307642738677504,20
1924,0,2,1,0,13.225546011731632,7.280266877738267,42
1925,0,2,1,0,10.290217933132285,9.809697232105254,47
1926,0,2,1,0,5.093102852045017,4.6755583900452224,14
1927,2,1,2,5,8.123197813408737,7.818760762757805,41
1928,2,1,2,5,13.534968901943664,7.3245175281671795,31
1929,2,1,2,5,8.078204473314056,7.626388003684305,22
1930,2,1,2,5,10.246904992286172,5.2123793976472,16
1931,2,2,5,2,8.073652376553268,7.712277488146666,50
1932,2,2,5,2,5.363809341623286,10.426386799619943,48
1933,2,2,5,2,5.363809341623286,5.187162421132818,13
1934,4,1,7,4,7.827523187660137,7.372118248960335,54
1935,4,1,7,4,10.619627650566533,9.950328484828896,42
1936,4,1,7,4,10.766603094374672,12.462211845807776,79
1937,4,1,7,4,7.981429225106231,4.9865119753620215,22
1938,4,2,4,7,10.660447749547462,10.061829969320195,44
1939,4,2,4,7,7.979036899015296,10.077174423431726,55
1940,4,2,4,7,18.584756309825334,10.404328736027779,66
1941,4,2,4,7,4.579211780231501,5.194492140958125,5
1942,7,1,1,2,8.153735221148862,7.712277488146666,56
1943,7,1,1,2,5.459130022215295,10.331342407038688,61
1944,7,1,1,2,10.867098468617456,13.022983895246403,66
1945,7,1,1,2,14.156978650733262,7.710189529885001,22
1946,7,2,2,1,5.42189993584317,9.479345158056368,52
1947,7,2,2,1,10.877776732591029,11.855087006158598,49
1948,7,2,2,1,10.785774649411993,14.46681031416594,72
1949,7,2,2,1,8.059827734569346,5.019324037153692,35
1950,1,1,9,3,13.239920342659984,7.54559160369767,29
1951,1,1,9,3,8.010730237822102,10.131273914559284,48
1952,1,1,9,3,17.84792270812495,10.049131077518648,35
1953,1,1,9,3,4.63964583415458,2.5327543789924976,3
1954,1,2,3,9,8.049426201460577,10.06403020824566,38
1955,1,2,3,9,10.750387368890474,9.772016158193784,33
1956,1,2,3,9,5.3542717492833125,10.065279977401367,45
1957,3,1,4,0,5.428463631368522,7.799298979277995,45
1958,3,1,4,0,13.279541080174205,5.139853909179751,27
1959,3,1,4,0,7.915931248930452,12.933592063676526,41
1960,3,1,4,0,7.942649050071172,5.204906428902568,18
1961,3,2,0,4,8.091337190608897,7.377496577534338,36
1962,3,2,0,4,8.059908240285338,9.9557068134029,38
1963,3,2,0,4,10.719554422271932,14.608900024772325,44
1964,3,2,0,4,7.9748353540663395,4.865613216555463,19
1965,25,1,2,9,5.42189993584317,12.628761062795775,43
1966,25,1,2,9,13.584494514927785,10.002465079572056,44
1967,25,1,2,9,5.431812303418228,12.628761062795775,52
1968,25,1,2,9,10.784922255650816,7.523700733454786,16
1969,25,2,9,2,8.051509385155068,9.980924232629349,56
1970,25,2,9,2,7.864673851652796,7.61692782677125,33
1971,25,2,9,2,7.890949675413678,12.38111890880038,50
1972,25,2,9,2,5.351873576620903,4.593263908573456,17
1973,3,1,3,0,10.788258362062914,7.772900436503584,26
1974,3,1,3,0,5.372300616181923,7.762810077284984,47
1975,3,1,3,0,15.42312443687739,10.376651899161052,31
1976,3,1,3,0,6.672861821098883,5.208234372251496,30
1977,3,2,0,3,10.784184109886127,7.432792973194928,48
1978,3,2,0,3,8.000223135288206,7.5383924383438705,31
1979,3,2,0,3,10.573625860829457,12.551229663049044,45
1980,3,2,0,3,7.811542593424777,5.109051810051577,8
1981,0,1,4,1,5.428463631368522,7.7585332707832135,43
1982,0,1,4,1,8.064951527721888,5.103369209181939,32
1983,0,1,4,1,5.359943568388552,12.749866254576215,100
1984,0,1,4,1,8.043890699140064,5.224507164727077,20
1985,0,2,1,4,8.153735221148862,7.434370073000473,54
1986,0,2,1,4,10.7250179410974,10.012580308869037,28
1987,0,2,1,4,17.513182059742533,12.492587251826189,39
1988,0,2,1,4,4.6335492470377115,4.922486712021599,15
1989,4,1,7,5,10.365018950685164,7.779451028747872,23
1990,4,1,7,5,15.484309517684787,7.762607750702294,39
1991,4,1,7,5,9.220484400715712,10.398544359374617,27
1992,4,1,7,5,4.560325164529278,7.762607750702294,3
1993,4,2,5,7,8.073652376553268,7.094265078138813,41
1994,4,2,5,7,8.079812685258085,7.1122695001271605,33
1995,4,2,5,7,5.367529231448415,7.759575326334555,19
1996,5,1,6,4,5.423701234623202,7.434370073000474,56
1997,5,1,6,4,8.054129109648226,9.926126396997713,48
1998,5,1,6,4,8.061970145780506,10.050107482761735,48
1999,5,1,6,4,5.331995860080951,4.922486712021599,44
2000,5,2,4,6,8.047556961995262,9.831705897937397,62
2001,5,2,4,6,5.342549002661928,12.45391992090369,49
2002,5,2,4,6,10.66610472210636,12.45391992090369,62
2003,5,2,4,6,5.2329503927772985,4.857079084064363,24
2004,0,1,9,1,5.369364308781236,12.711173303058276,58
2005,0,1,9,1,8.051509385155068,12.43590972889946,54
2006,0,1,9,1,7.9734086312225365,12.644512515730982,52
2007,0,1,9,1,7.823894704319831,5.224507164727077,18
2008,0,2,1,9,8.098840065586991,10.139650785111188,42
2009,0,2,1,9,5.459130022215295,10.026238373832593,34
2010,0,2,1,9,8.135509703430715,12.893179900409903,80
2011,0,2,1,9,5.40796844640216,5.195321130016048,30
2012,1,1,3,0,10.741391304227935,7.75354148871732,45
2013,1,1,3,0,8.084107845223114,10.358404218748863,30
2014,1,1,3,0,15.675753803556304,7.7479806639361,32
2015,1,1,3,0,5.3466150370819205,5.204906428902568,17
2016,1,2,0,3,8.098044574615884,10.131273914559284,53
2017,1,2,0,3,8.091337190608897,9.936332447015907,30
2018,1,2,0,3,5.4352389885960655,7.442177852997464,44
2019,7,1,2,9,5.392415537742346,10.110955113109734,42
2020,7,1,2,9,5.392415537742346,12.576913780190784,41
2021,7,1,2,9,13.535821295704842,12.652534357056313,54
2022,7,1,2,9,8.119341264632864,4.9315239760589185,27
2023,7,2,9,2,10.771668688561022,7.258695192774301,53
2024,7,2,9,2,7.929642075301322,7.806250744646188,33
2025,7,2,9,2,7.896831857639632,10.354904771007334,55
2026,7,2,9,2,7.6927757349566175,5.116720619321484,10
2027,2,1,6,5,8.140538957922727,10.014713608195693,50
2028,2,1,6,5,8.077239884024104,10.013923103308183,56
2029,2,1,6,5,15.661653056845909,10.398544359374617,29
2030,2,1,6,5,7.655656262351687,5.143514420075551,22
2031,2,2,5,6,13.441181608001685,7.479964287967359,34
2032,2,2,5,6,8.014404137279122,10.112714680551008,50
2033,2,2,5,6,7.937623844939464,12.618052154645332,69
2034,2,2,5,6,5.261845503265381,5.043558746914734,9
2035,1,1,3,1,10.548055431541659,7.785608548376134,41
2036,1,1,3,1,8.089372085215473,4.838414578963238,40
2037,1,1,3,1,10.687578055653734,10.012299819332027,58
2038,1,1,3,1,7.952477719721575,5.224507164727077,24
2039,1,2,1,3,13.561703667551026,5.147651595025632,36
2040,1,2,1,3,5.454268466055129,7.611197078880949,50
2041,1,2,1,3,7.952579019844729,12.758848673906579,72
2042,1,2,1,3,5.01813854756532,5.1170424848625045,8
2043,2,1,9,5,8.051509385155068,10.398544359374617,52
2044,2,1,9,5,5.32559775286002,9.753729361615608,52
2045,2,1,9,5,8.034018652994734,12.547763472029994,61
2046,2,1,9,5,8.001208435333039,7.792162994264013,27
2047,2,2,5,9,8.079812685258085,10.130200806742273,49
2048,2,2,5,9,8.059234638198838,9.848470271374984,65
2049,2,2,5,9,10.595410558601378,9.99470504857134,42
2050,2,2,5,9,7.784275713022344,5.02639024655699,16
2051,7,1,4,2,8.064951527721888,9.879871474549336,41
2052,7,1,4,2,7.960589186313445,7.805210517844911,35
2053,7,1,4,2,5.255581226980109,9.877783516287671,56
2054,7,1,4,2,7.939528357731621,4.638559137800542,14
2055,7,2,2,4,5.392415537742346,12.133513955309262,45
2056,7,2,2,4,8.123197813408737,9.73790847964286,39
2057,7,2,2,4,10.850975934060427,10.044729154187737,51
2058,7,2,2,4,5.412623482296104,5.007564294622624,12
2059,19,1,6,0,8.140538957922727,10.314879609620483,39
2060,19,1,6,0,8.111453984555206,7.7742888829961325,45
2061,19,1,6,0,10.537093328376828,7.7479806639361,27
2062,19,1,6,0,10.31134269043218,5.204906428902568,15
2063,19,2,0,6,8.098044574615884,7.384002861754851,42
2064,19,2,0,6,13.503515396869853,9.375097588130064,37
2065,19,2,0,6,8.002600545035621,10.006216884721146,44
2066,19,2,0,6,5.291637426040347,5.1380878666779735,4
2067,4,1,7,3,5.315422411252926,10.060367732542227,39
2068,4,1,7,3,10.765586808486702,10.06975261234476,45
2069,4,1,7,3,10.700755785032312,12.710298283161736,62
2070,4,1,7,3,10.608795081698963,5.147651595025632,17
2071,4,2,3,7,5.21440933627368,10.357270512260063,48
2072,4,2,3,7,10.606552078729434,10.336811733937484,39
2073,4,2,3,7,10.707420181927564,15.511998719700225,57
2074,4,2,3,7,5.409036571800909,5.1089707168794805,20
2075,5,1,1,4,8.102887573745175,7.254336170915946,37
2076,5,1,1,4,10.825567274613563,9.806048317336783,38
2077,5,1,1,4,5.403420818651439,9.870073580677207,74
2078,5,1,1,4,5.403420818651439,5.0919657619133725,40
2079,5,2,4,1,5.428463631368522,7.746951398233397,48
2080,5,2,4,1,10.660447749547462,7.420005351003907,40
2081,5,2,4,1,12.755812124790141,12.644512515730982,43
2082,5,2,4,1,4.875495340871018,5.172824691656398,12
2083,25,1,9,5,10.771668688561022,7.818760762757805,28
2084,25,1,9,5,5.446070935701005,5.106122874006656,33
2085,25,1,9,5,5.446070935701005,12.924883636764465,62
2086,25,1,9,5,5.446070935701005,5.2123793976472,23
2087,25,2,5,9,8.079812685258085,7.172518282235228,61
2088,25,2,5,9,8.054629139239836,9.656022081639168,55
2089,25,2,5,9,5.3871761863498815,5.105060329340992,32
2090,1,1,3,7,7.9262165653148715,9.06739293173851,44
2091,1,1,3,7,7.914586975962074,9.706406487282957,31
2092,1,1,3,7,8.089372085215473,14.575943279744966,64
2093,1,1,3,7,5.377564856174282,4.4965698922133,29
2094,1,2,7,3,5.315422411252926,7.56760734351539,40
2095,1,2,7,3,13.484088497353977,7.536998233352263,31
2096,1,2,7,3,13.143125935964678,10.191889439351057,70
2097,1,2,7,3,5.0411320302647935,5.1170424848625045,30
2098,25,1,6,9,8.111453984555206,9.970719901652132,50
2099,25,1,6,9,8.0599369095357,10.089053271661903,44
2100,25,1,6,9,7.8071190426772725,12.512299145598712,68
2101,25,1,6,9,5.1424770671211455,5.02639024655699,15
2102,25,2,9,6,10.771668688561022,9.870648586448054,44
2103,25,2,9,6,7.947132807461656,12.471831206903827,41
2104,25,2,9,6,12.790735965982222,7.333743340225856,57
2105,25,2,9,6,7.373629835526971,4.9154420489061135,17
2106,2,1,5,7,5.412359732368131,7.477146616776841,54
2107,2,1,5,7,5.412359732368131,12.043110724325295,64
2108,2,1,5,7,13.426763869647255,9.475828574848927,73
2109,2,1,5,7,10.623214426008976,7.187823380646111,16
2110,2,2,7,5,13.376811844045779,10.398544359374617,49
2111,2,2,7,5,5.442796359366286,10.355486645409252,64
2112,2,2,7,5,15.594464665889989,10.342391347319104,47
2113,2,2,7,5,7.510960340217411,5.2123793976472,10
2114,3,1,0,1,5.4419463726030495,10.083411132081928,46
2115,3,1,0,1,8.152909491598328,12.43590972889946,61
2116,3,1,0,1,5.4352389885960655,12.711173303058267,60
2117,3,1,0,1,10.84741719485702,5.224507164727077,23
2118,3,2,1,0,13.543792078242321,10.31820755296941,35
2119,3,2,1,0,5.408782494404143,10.361732162097793,29
2120,3,2,1,0,10.623215687113431,10.342373214311527,52
2121,3,2,1,0,7.850513623424457,5.029740807659424,27
2122,7,1,3,2,5.40377233180855,9.926774317013374,43
2123,7,1,3,2,8.021820428520645,12.972929463098076,54
2124,7,1,3,2,13.264662695295955,9.980924232629349,42
2125,7,1,3,2,7.685772612708392,4.7641910820291296,17
2126,7,2,2,3,8.123197813408737,12.531659443601168,48
2127,7,2,2,3,10.822183145514808,10.0954010671286,37
2128,7,2,2,3,13.484759981518064,15.130254031651493,47
2129,7,2,2,3,9.869486650758736,5.107657605059972,17
2130,2,1,5,4,10.750985527973173,9.814598018024784,42
2131,2,1,5,4,5.3871761863498815,9.780849434937123,53
2132,2,1,5,4,10.671764816753823,9.901748193743682,30
2133,2,1,5,4,5.270170892049512,4.9865119753620215,27
2134,2,2,4,5,5.428463631368522,10.398544359374617,40
2135,2,2,4,5,5.428463631368522,10.355486645409252,46
2136,2,2,4,5,8.112410762120032,12.948772712429712,52
2137,2,2,4,5,8.043890699140064,5.2123793976472,13
2138,4,1,6,7,7.887721091064298,10.415436617281538,38
2139,4,1,6,7,13.167521203401847,10.089583037892524,26
2140,4,1,6,7,15.670724811896749,9.439461601094322,35
2141,4,1,6,7,6.449756012062128,2.617000341120899,1
2142,4,2,7,6,10.612068197869883,7.479964287967359,31
2143,4,2,7,6,8.055469443374886,12.520479602253394,32
2144,4,2,7,6,10.374790858427133,12.69590933112496,34
2145,7,1,2,0,10.824851417314978,10.26788304694426,43
2146,7,1,2,0,8.143405757962494,7.624133358034853,41
2147,7,1,2,0,8.162594579084617,12.886441258661804,34
2148,7,1,2,0,5.390675512099422,5.159148938341893,21
2149,7,2,0,2,8.152909491598328,7.783759516759278,37
2150,7,2,0,2,5.4352389885960655,12.803042516443679,46
2151,7,2,0,2,13.446207701620136,10.384452095853382,45
2152,7,2,0,2,5.318121793746841,5.241312336748793,12
2153,5,1,4,5,5.428463631368522,10.398544359374617,56
2154,5,1,4,5,13.471532581007216,7.725216204633398,36
2155,5,1,4,5,10.603544642537164,12.608536883016374,36
2156,5,1,4,5,7.345827159945568,5.2123793976472,13
2157,5,2,5,4,8.079812685258085,9.917687394845133,61
2158,5,2,5,4,10.649021689615262,9.910436901205193,53
2159,5,2,5,4,8.000591974038741,9.641143400553018,30
2160,19,1,6,9,10.805180933478852,10.045784581504922,33
2161,19,1,6,9,5.358368924479773,10.187409226290931,42
2162,19,1,6,9,5.358368924479773,12.450618298124859,80
2163,19,1,6,9,10.563727592592883,5.101454926409783,31
2164,19,2,9,6,7.869172000133897,9.899876705466529,48
2165,19,2,9,6,7.857433596862655,9.89683327283784,43
2166,19,2,9,6,8.116477608803592,12.088395434983413,57
2167,19,2,9,6,10.60889237803745,4.758745406159863,25
2168,0,1,1,3,8.153735221148862,7.684210037597161,33
2169,0,1,1,3,5.459130022215295,10.264694079888136,49
2170,0,1,1,3,10.684167785031466,12.464616924538744,57
2171,0,1,1,3,10.248701681013968,7.471118971292932,19
2172,0,2,3,1,7.9262165653148715,7.540477510183996,53
2173,0,2,3,1,7.894744849688243,7.1748743128117685,45
2174,0,2,3,1,10.469187854613908,11.731080292969278,54
2175,0,2,3,1,7.825227153641117,5.224507164727077,11
2176,25,1,7,9,5.315422411252926,12.873062820856461,42
2177,25,1,7,9,10.363922479385213,9.778210704268542,39
2178,25,1,7,9,18.213446198727265,10.309581735462057,17
2179,25,1,7,9,7.407579216560213,5.090487311185466,22
2180,25,2,9,7,7.836231929135346,7.817741431356024,37
2181,25,2,9,7,13.136370020163753,10.022066035802233,21
2182,25,2,9,7,7.740874697125553,10.107587459880873,47
2183,25,2,9,7,5.191786247582199,5.194492140958125,14
2184,7,1,2,6,8.152682211509559,9.919296981797624,56
2185,7,1,2,6,8.163446972845794,9.749129181222383,45
2186,7,1,2,6,10.804963470534117,12.050553923670163,38
2187,7,1,2,6,10.804186626277275,4.9535954113625165,21
2188,7,2,6,2,8.111453984555206,10.286615752280332,47
2189,7,2,6,2,8.088343210179328,12.951478462012446,39
2190,7,2,6,2,5.295069850581151,10.284527794018668,47
2191,7,2,6,2,10.461420025568133,5.069882601680115,17
2192,1,1,4,3,8.151097553902334,7.684210037597161,64
2193,1,1,4,3,8.046735212493891,7.649796863855003,46
2194,1,1,4,3,10.630262443677887,12.801252522459665,40
2195,1,1,4,3,7.96417255037492,5.029318831598367,27
